PID,SalePrice,LotArea,Street_Paved,LotShape,LandContour,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,GrLivArea,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,MoSold,YrSold,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,Exterior1st__AsbShng,Exterior1st__AsphShn,Exterior1st__BrkComm,Exterior1st__BrkFace,Exterior1st__CBlock,Exterior1st__CemntBd,Exterior1st__HdBoard,Exterior1st__ImStucc,Exterior1st__MetalSd,Exterior1st__Plywood,Exterior1st__PreCast,Exterior1st__Stucco,Exterior1st__Wd Sdng,Exterior1st__WdShing,MasVnrType__0,MasVnrType__BrkCmn,MasVnrType__BrkFace,MasVnrType__Stone,Foundation__BrkTil,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Heating__Floor,Heating__GasW,Heating__Grav,Heating__OthW,Heating__Wall,SaleCondition__Abnorml,SaleCondition__AdjLand,SaleCondition__Alloca,SaleCondition__Family,SaleCondition__Partial,Functional__Maj1,Functional__Maj2,Functional__Min1,Functional__Min2,Functional__Mod,Functional__Sal,GarageType__2Types,GarageType__Basment,GarageType__BuiltIn,GarageType__CarPort,GarageType__Detchd,GarageType__None,GarageFinish__Fin,GarageFinish__None,GarageFinish__RFn,MSSubClass__120,MSSubClass__150,MSSubClass__160,MSSubClass__180,MSSubClass__190,MSSubClass__30,MSSubClass__40,MSSubClass__45,MSSubClass__50,MSSubClass__60,MSSubClass__70,MSSubClass__75,MSSubClass__80,MSSubClass__85,MSSubClass__90,MSZoning__A (agr),MSZoning__C (all),MSZoning__FV,MSZoning__I (all),MSZoning__RH,MSZoning__RM,BldgType__2fmCon,BldgType__Duplex,BldgType__Twnhs,BldgType__TwnhsE,LotConfig__Corner,LotConfig__CulDSac,LotConfig__FR2,LotConfig__FR3,HouseStyle__1.5Fin,HouseStyle__1.5Unf,HouseStyle__2.5Fin,HouseStyle__2.5Unf,HouseStyle__2Story,HouseStyle__SFoyer,HouseStyle__SLvl,Neighborhood__Blmngtn,Neighborhood__Blueste,Neighborhood__BrDale,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__Greens,Neighborhood__GrnHill,Neighborhood__IDOTRR,Neighborhood__Landmrk,Neighborhood__MeadowV,Neighborhood__Mitchel,Neighborhood__NPkVill,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,Neighborhood__Veenker,Condition1__Artery,Condition1__Feedr,Condition1__PosA,Condition1__PosN,Condition1__RRAe,Condition1__RRAn,Condition1__RRNe,Condition1__RRNn,ISU_dist
907265010,211000,11250,1,4,4,4,3,7,5,2001,2001,1,1,1870,0.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,944.0,944.0,5,1,5,2009,2,3,1,4,6,0,2.0,3.0,3,256,43,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.246681665
907265030,230000,8125,1,4,4,4,3,7,5,2002,2002,1,1,1654,295.0,4,3,4.0,3.0,1.0,6.0,986.0,1.0,0.0,668.0,1654.0,5,1,2,2006,2,3,1,4,6,0,3.0,3.0,3,0,136,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.23903974
907265100,207000,11690,1,3,4,4,3,8,5,1999,2000,1,1,1764,192.0,4,3,4.0,3.0,3.0,1.0,0.0,1.0,0.0,850.0,850.0,5,1,6,2008,2,3,1,4,7,1,2.0,3.0,3,120,29,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.099890008
907270040,267000,16226,1,1,4,4,3,8,5,1998,1999,1,1,2452,0.0,4,3,4.0,3.0,1.0,6.0,281.0,1.0,0.0,747.0,1028.0,5,1,5,2007,2,4,1,4,9,1,2.0,3.0,3,208,50,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.083212169
907270050,268500,10566,1,3,4,4,3,8,5,1999,1999,1,1,2214,261.0,4,3,4.0,3.0,3.0,6.0,920.0,1.0,0.0,170.0,1090.0,5,1,7,2006,2,3,1,4,8,1,3.0,3.0,3,197,80,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.082328366
907275010,220000,15750,1,4,4,4,3,8,5,1999,2000,1,1,1513,260.0,4,3,4.0,3.0,4.0,6.0,1246.0,1.0,0.0,216.0,1462.0,5,1,6,2009,2,2,1,4,5,1,2.0,3.0,3,135,34,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9326928889999997
907275030,210900,21533,1,2,4,4,3,7,5,1996,1997,1,1,2049,0.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1065.0,1065.0,5,1,8,2006,2,4,1,4,9,1,2.0,3.0,3,120,48,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.9326928889999997
907275080,228000,11927,1,4,4,4,3,8,5,1994,1995,0,1,1592,519.0,4,3,4.0,3.0,4.0,4.0,408.0,6.0,465.0,683.0,1556.0,5,1,6,2007,2,3,1,4,7,1,2.0,3.0,3,120,35,0,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.889601644
907275090,203000,11883,1,4,4,4,3,7,5,1996,1996,0,1,1504,196.0,4,3,4.0,3.0,4.0,6.0,690.0,1.0,0.0,814.0,1504.0,5,1,6,2009,2,3,1,4,6,1,2.0,3.0,3,115,66,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.786354887
907275140,279500,12782,1,4,4,4,3,8,5,2002,2003,0,1,1828,164.0,4,3,5.0,3.0,4.0,6.0,1360.0,1.0,0.0,462.0,1822.0,5,1,6,2009,2,3,1,4,7,1,2.0,3.0,3,194,144,0,0,0,0,0.0,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.742770156
907275150,275000,12728,1,4,4,4,3,8,5,2001,2001,1,1,2439,256.0,4,3,4.0,3.0,2.0,6.0,1198.0,1.0,0.0,333.0,1531.0,5,1,1,2007,2,4,1,4,7,1,2.0,3.0,3,184,121,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7335062310000002
907280040,240000,9375,1,4,4,4,3,7,5,1997,1997,1,1,2098,0.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1040.0,1040.0,5,1,4,2010,2,4,1,4,9,1,2.0,3.0,3,331,38,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.787301245
907280090,211000,15295,1,1,4,4,3,7,5,1996,2002,1,1,1992,254.0,4,3,4.0,3.0,2.0,6.0,762.0,1.0,0.0,98.0,860.0,5,1,6,2007,2,3,1,4,7,2,2.0,3.0,3,225,32,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9326928889999997
907280100,285000,11248,1,3,4,4,3,9,5,2002,2002,0,1,1668,215.0,4,3,4.0,3.0,3.0,6.0,1059.0,1.0,0.0,567.0,1626.0,5,1,7,2007,2,3,1,4,7,1,3.0,3.0,3,257,45,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75308494
907280170,210000,8750,1,4,4,4,3,7,5,1997,1998,1,1,1417,209.0,4,3,4.0,3.0,3.0,6.0,1111.0,1.0,0.0,306.0,1417.0,5,1,8,2009,2,3,1,4,7,1,2.0,3.0,3,60,0,0,0,117,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.858279679
907285010,227000,11250,1,3,4,4,3,7,5,1998,1998,1,1,1939,227.0,3,3,4.0,3.0,2.0,5.0,796.0,1.0,0.0,258.0,1054.0,5,1,5,2006,2,3,1,4,8,1,3.0,3.0,3,128,84,0,0,0,0,0.0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.877000266
907285020,219500,9375,1,4,4,4,3,7,5,1997,1998,1,1,2034,573.0,3,3,4.0,3.0,1.0,6.0,739.0,1.0,0.0,318.0,1057.0,5,1,2,2009,2,3,1,4,8,0,2.0,3.0,3,576,36,0,0,0,0,4.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.870575568
907285040,240000,10000,1,4,4,4,3,8,5,1995,1996,1,1,2090,438.0,4,3,4.0,3.0,1.0,6.0,1079.0,1.0,0.0,141.0,1220.0,5,1,12,2007,2,3,1,4,8,1,2.0,3.0,3,0,65,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8577312989999997
907285050,191000,8750,1,4,4,4,3,7,5,1996,1996,1,1,1716,0.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,880.0,880.0,5,1,7,2009,2,2,1,4,7,1,2.0,3.0,3,0,120,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.85129948
907285080,210000,8750,1,4,4,4,3,7,5,1994,1995,1,1,1908,0.0,4,4,4.0,3.0,1.0,6.0,642.0,1.0,0.0,273.0,915.0,5,1,7,2008,2,4,1,4,8,1,2.0,3.0,3,144,133,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.771857375
907285100,237000,11250,1,4,4,4,3,7,5,1995,1996,1,1,1995,0.0,4,4,4.0,4.0,3.0,6.0,685.0,1.0,0.0,245.0,930.0,5,1,7,2006,2,4,1,4,8,1,2.0,3.0,3,275,170,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.758999153
907290020,274300,9750,1,4,4,4,3,7,6,1998,1998,1,1,2097,0.0,3,3,4.0,3.0,3.0,6.0,975.0,1.0,0.0,133.0,1108.0,5,1,6,2006,2,3,1,4,8,1,2.0,3.0,3,253,170,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.994478307
907290040,224900,12137,1,2,4,4,3,7,5,1998,1998,1,1,1661,442.0,3,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1649.0,1649.0,5,1,5,2010,2,3,1,4,6,0,2.0,3.0,3,0,34,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9915472519999997
907290070,178000,9100,1,4,4,4,3,7,5,2001,2001,1,1,1212,0.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1212.0,1212.0,5,1,6,2009,2,3,1,4,6,0,2.0,3.0,3,356,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.898284895
907290080,216837,9100,1,4,4,4,3,7,5,2004,2005,0,1,1836,0.0,4,3,4.0,3.0,1.0,6.0,24.0,1.0,0.0,1836.0,1860.0,5,1,10,2006,2,3,1,4,8,1,2.0,3.0,3,120,33,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8912599589999997
907290090,213000,9750,1,4,4,4,3,7,5,2000,2001,1,1,1630,171.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1630.0,1630.0,5,1,10,2009,2,3,1,4,6,1,2.0,3.0,3,74,234,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.884237521
907290140,131500,4435,1,4,4,4,3,6,5,2003,2003,1,1,848,170.0,4,3,4.0,3.0,3.0,6.0,659.0,1.0,0.0,189.0,848.0,5,1,11,2007,1,1,1,4,3,0,2.0,3.0,3,140,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.90801616
907290150,136500,4435,1,4,4,4,3,6,5,2003,2003,1,1,848,170.0,4,3,4.0,3.0,3.0,6.0,686.0,1.0,0.0,162.0,848.0,5,1,3,2008,1,1,1,4,3,0,2.0,3.0,3,140,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.909572977
907290160,133000,4435,1,4,4,4,3,6,5,2003,2003,1,1,848,170.0,4,3,4.0,3.0,3.0,6.0,717.0,1.0,0.0,131.0,848.0,5,1,4,2006,1,1,1,4,4,0,2.0,3.0,3,140,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.912686991
907290170,143750,4435,1,4,4,4,3,6,5,2003,2003,1,1,848,170.0,4,3,4.0,3.0,3.0,6.0,672.0,1.0,0.0,176.0,848.0,5,1,4,2010,1,1,1,4,4,0,2.0,3.0,3,140,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.914244187
907290180,144000,4435,1,4,4,4,3,6,5,2003,2004,1,1,848,170.0,4,3,4.0,3.0,3.0,6.0,685.0,1.0,0.0,163.0,848.0,5,1,6,2009,1,1,1,4,4,0,2.0,3.0,3,140,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.917358957
907290210,140000,4435,1,4,4,4,3,6,5,2003,2003,1,1,848,170.0,4,3,4.0,3.0,3.0,6.0,685.0,1.0,0.0,163.0,848.0,5,1,5,2009,1,1,1,4,4,0,2.0,3.0,3,140,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.923590002
