PID,px_ft,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,HeatingQC,CentralAir,MoSold,YrSold,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,MasVnrType__0,MasVnrType__BrkCmn,MasVnrType__BrkFace,MasVnrType__Stone,Foundation__BrkTil,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Heating__Floor,Heating__GasW,Heating__Grav,Heating__OthW,Heating__Wall,Functional__Maj1,Functional__Maj2,Functional__Min1,Functional__Min2,Functional__Mod,Functional__Sal,GarageType__2Types,GarageType__Basment,GarageType__BuiltIn,GarageType__CarPort,GarageType__Detchd,GarageType__None,GarageFinish__Fin,GarageFinish__None,GarageFinish__RFn,BldgType__2fmCon,BldgType__Duplex,BldgType__Twnhs,BldgType__TwnhsE,LotConfig__Corner,LotConfig__CulDSac,LotConfig__FR2,LotConfig__FR3,HouseStyle__1.5Fin,HouseStyle__1.5Unf,HouseStyle__2.5Fin,HouseStyle__2.5Unf,HouseStyle__2Story,HouseStyle__SFoyer,HouseStyle__SLvl,Condition1__Artery,Condition1__Feedr,Condition1__PosA,Condition1__PosN,Condition1__RRAe,Condition1__RRAn,Condition1__RRNe,Condition1__RRNn,ISU_dist
907405030,117.6470588,4,3,6,5,2003,2003,1,1,4,3,4,3,3,6,1,5,1,5,2006,2,3,1,4,7,0,2,3,3,192,23,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.429417573
907405130,138.3694839,4,3,7,5,2003,2003,1,1,4,3,4,3,2,6,1,5,1,10,2007,2,3,1,4,6,0,2,3,3,0,39,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.360601354
907405140,121.9298246,4,3,7,5,2003,2003,1,1,4,3,4,3,1,6,1,5,1,2,2008,2,3,1,4,8,0,2,3,3,0,61,0,0,0,0,0,3.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.358572805
907410040,116.9602763,4,3,7,5,2006,2006,1,1,4,3,4,4,2,1,1,5,1,8,2006,2,3,1,4,7,0,2,3,3,0,105,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.167958429
907410050,118.8091263,4,3,7,5,2006,2006,1,1,4,3,4,3,3,1,1,5,1,4,2007,2,3,1,4,8,0,2,3,3,144,53,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.158719747
907410080,143.5309973,4,3,7,5,2004,2005,1,1,4,3,4,3,3,6,1,5,1,5,2010,2,3,1,4,7,0,2,3,3,0,35,0,144,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.168012102
907410100,121.5394165,4,3,7,5,2005,2005,1,1,4,3,4,3,3,1,1,5,1,3,2006,2,3,1,4,6,0,2,3,3,144,36,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.17460917
907410130,183.0212235,4,3,8,5,2007,2007,1,1,4,3,4,3,3,6,1,5,1,1,2009,2,3,1,4,7,1,3,3,3,0,48,0,0,195,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.119025097
907412010,114.244186,4,3,7,5,2004,2004,1,1,4,3,4,3,1,1,1,5,1,8,2006,2,3,1,4,7,0,2,3,3,0,70,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.331335503
907412020,109.9537037,4,3,7,5,2004,2004,1,1,4,3,4,3,1,1,1,5,1,4,2009,2,3,1,4,7,0,2,3,3,187,56,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.334005978
907412040,129.0657439,4,3,7,5,2004,2004,1,1,4,3,4,3,2,6,1,5,1,6,2008,2,3,1,4,6,0,2,3,3,0,35,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.343368211
907412070,146.2395543,4,3,7,5,2004,2004,1,1,4,3,4,3,2,6,1,5,1,4,2008,2,3,1,4,8,0,2,3,3,139,98,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.400039964
907412080,117.5094817,4,3,7,5,2004,2004,1,1,4,3,4,3,1,6,1,5,1,9,2008,2,3,1,4,6,0,2,3,3,0,45,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.404119963
907412090,145.7860616,4,3,8,5,2007,2007,1,1,4,3,5,3,3,1,1,5,1,1,2008,2,3,1,4,7,0,2,3,3,0,30,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40820415
907414020,126.6666667,4,3,7,5,2004,2004,1,1,4,3,4,3,3,6,1,5,1,8,2009,2,3,1,4,6,0,2,3,3,192,36,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.346698136
907414030,131.1881188,4,3,7,5,2004,2004,1,1,4,3,4,3,3,6,1,5,1,5,2010,2,3,1,4,6,0,2,3,3,132,105,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.350692367
907414060,126.3009845,4,3,7,5,2004,2004,1,1,4,3,4,3,3,1,1,5,1,11,2007,2,3,1,4,7,0,2,3,3,192,60,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.407072818
907414070,145.7983193,4,3,7,5,2005,2005,1,1,4,3,4,3,3,6,1,5,1,10,2007,2,2,1,4,5,0,2,3,3,100,41,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.411132314
907414080,117.5474255,4,3,6,5,2005,2005,1,1,4,3,4,3,1,6,1,5,1,2,2009,2,3,1,4,7,0,2,3,3,100,35,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.415196037
907418010,139.9207161,4,3,7,6,2007,2007,1,1,4,3,4,3,1,6,1,5,1,2,2008,2,3,1,4,6,0,3,3,3,0,24,0,0,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.160510554
907418040,141.8074945,4,3,7,5,2007,2007,1,1,4,3,4,3,3,6,1,5,1,6,2008,2,3,1,4,6,0,2,3,3,0,50,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.150104055
907420040,121.7765043,4,3,6,5,2007,2007,1,1,4,3,4,3,1,1,1,5,1,7,2009,2,3,1,4,6,1,2,3,3,100,36,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.282083637
907420060,113.1287726,4,3,7,5,2006,2006,1,1,4,3,4,3,1,1,1,4,1,5,2007,2,3,1,4,7,1,2,3,3,100,30,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.228161453
907420080,129.8076923,4,3,7,5,2005,2005,1,1,4,3,4,3,3,6,1,5,1,10,2008,2,3,1,4,7,1,2,3,3,36,18,0,0,0,0,0,3.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.254408173
907420090,125.9465649,4,3,7,5,2005,2005,1,1,4,3,4,3,3,6,1,5,1,7,2006,2,3,1,4,6,1,2,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.201222025
907420110,108.7239583,4,3,5,5,2005,2005,1,1,4,3,4,3,2,1,1,5,1,6,2007,2,3,1,4,6,0,2,3,3,0,40,0,0,0,0,0,2.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.205861607
907425010,176.0613208,4,3,6,5,2004,2004,1,1,4,3,4,3,3,6,1,5,1,5,2008,1,1,1,4,3,1,2,3,3,149,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.105365847
907425015,166.2735849,4,3,6,5,2004,2004,1,1,4,3,4,3,4,6,1,5,1,5,2008,1,1,1,4,3,1,2,3,3,149,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.056718087
907425030,175.7075472,4,3,6,5,2004,2004,1,1,4,3,4,3,3,6,1,5,1,1,2008,1,1,1,4,3,1,2,3,3,149,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.951081008
907425035,170.4009434,4,3,6,5,2004,2004,1,1,4,3,4,3,4,6,1,5,1,6,2008,1,1,1,4,4,1,2,3,3,140,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.948368927
908102020,68.24512535,4,3,4,6,1910,2000,1,1,3,4,4,3,1,3,4,4,1,10,2006,2,3,1,3,6,0,2,3,3,147,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.618389608
908102030,106.7839196,4,3,5,7,1910,1950,1,1,3,3,2,3,1,1,1,4,1,5,2008,1,2,1,3,4,0,0,0,2,328,0,164,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.618150552
908102040,66.31818182,4,3,5,7,1900,2003,1,1,3,3,3,3,1,5,1,4,1,9,2008,2,4,2,3,9,0,0,0,1,0,70,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.580841873
908102050,95.91474245,4,3,4,5,1949,2003,1,1,3,3,0,0,0,0,0,5,1,5,2009,2,2,1,4,5,0,2,3,1,0,96,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.578280999
908102060,132.65625,4,2,3,6,1945,2007,1,1,3,4,0,0,0,0,0,3,0,4,2010,1,2,1,3,5,0,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.576597768
908102100,115.3212521,4,3,5,7,1965,1965,0,1,3,3,3,3,1,5,6,5,1,4,2007,1,2,1,3,6,0,2,2,3,0,0,184,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.567685223
908102110,157.1481855,4,3,5,6,1954,1954,1,1,3,4,2,3,1,1,1,5,1,1,2010,1,3,1,3,6,0,1,3,3,60,0,56,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.469815041
908102130,60.09615385,4,3,5,5,1965,1965,0,1,3,3,0,0,0,0,0,3,0,5,2010,2,4,2,3,8,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.467063654
908102140,112.6373626,4,3,5,5,1966,1966,0,1,3,3,3,3,1,3,1,3,1,4,2008,1,3,1,3,6,0,1,3,3,259,0,0,0,161,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4695703
908102170,120.4013378,4,3,5,6,1968,1968,1,1,3,3,4,3,4,5,1,3,1,6,2010,1,3,1,3,6,0,1,3,3,257,0,168,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.474861361
908102260,117.4363057,4,3,5,6,1965,1965,1,1,4,3,3,3,1,4,2,4,1,6,2008,1,3,1,3,6,0,1,3,3,736,68,0,0,0,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.491636276
908102270,112.3822342,4,3,5,7,1964,1999,0,1,3,4,3,3,1,4,1,5,1,3,2009,1,3,1,3,7,0,2,3,3,0,0,0,0,0,0,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.491636276
908102290,122.5490196,4,2,4,6,1938,1958,1,1,3,3,3,3,2,5,1,5,1,5,2009,1,2,1,3,3,1,1,2,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.368431902
908102320,102.2510232,4,3,5,4,1959,1959,1,1,3,3,3,3,1,4,1,3,1,11,2006,1,3,1,2,6,2,2,3,3,0,140,0,0,100,0,0,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.373417312
908102330,83.60655738,4,3,4,5,1951,1951,1,1,3,3,2,2,1,2,1,3,1,4,2006,1,2,1,3,6,0,2,3,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.389009921
908103090,101.1029412,4,3,4,6,1963,1963,1,1,3,4,3,3,1,4,2,3,1,6,2007,1,2,1,3,4,0,2,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.350584936
908103260,159.7289448,4,3,5,5,1976,1976,1,1,3,3,4,4,4,5,1,5,1,4,2008,1,3,1,3,6,0,2,2,3,224,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.182706328
908103280,119.7870453,4,3,6,6,1976,1976,0,1,3,3,3,5,1,4,1,3,1,5,2008,1,3,1,3,6,1,2,3,3,0,0,138,0,0,0,0,6.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.193816192
908103310,125.9881423,4,3,6,5,1975,1975,0,0,3,3,4,3,4,6,1,3,1,10,2006,2,4,0,3,4,0,0,0,3,0,0,0,0,0,0,0,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.293357087
908103350,114.2335766,4,3,6,6,1975,1975,1,1,3,3,3,3,3,5,1,3,1,6,2010,1,3,1,3,5,1,1,3,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.311642846
908127040,98.69791667,4,3,4,5,1965,1965,0,1,3,3,3,3,1,3,1,3,1,5,2007,1,3,1,3,6,0,1,3,2,120,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.976260224
908127050,101.9557823,4,3,5,4,1969,1969,1,1,3,3,4,3,2,5,1,3,1,12,2006,1,2,1,3,5,0,1,3,3,0,92,0,0,112,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.978378425
908127060,90.3034789,4,3,5,6,1925,1950,1,1,3,4,3,3,1,5,4,3,1,7,2007,1,3,1,3,7,1,2,3,1,0,0,43,0,100,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98052241
908127070,93.29940628,4,3,6,6,1960,1960,0,1,3,3,3,3,1,1,1,4,1,6,2007,1,2,1,3,5,0,2,3,2,0,0,0,0,0,0,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.984152789
908127100,145.2205882,4,3,6,5,1990,1990,1,1,3,4,4,3,3,6,1,3,1,5,2007,1,3,1,3,5,0,0,0,3,0,32,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.046308966
908127120,108.4337349,4,3,5,6,1940,1969,1,1,3,3,3,3,1,4,1,5,1,7,2008,1,3,1,3,6,1,0,0,3,144,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.109434169
908128050,116.426757,4,3,4,5,1972,1972,1,1,3,3,4,3,3,4,3,3,1,4,2008,2,3,1,3,6,0,2,3,3,0,0,180,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.023474271
908128060,103.2778356,4,3,7,5,2003,2003,1,1,4,3,0,0,0,0,0,5,1,7,2009,3,4,1,4,7,1,2,3,3,0,0,177,0,0,0,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.169294563
908128100,113.9791183,4,3,7,5,2003,2004,0,1,4,3,4,3,1,1,1,5,1,5,2006,2,3,1,4,8,1,2,3,3,168,57,0,0,0,0,0,2.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.15083969
908128110,99.87922705,4,3,7,5,2003,2004,1,1,4,3,4,3,1,1,1,5,1,7,2008,2,3,1,4,7,1,2,3,3,178,128,0,0,0,0,0,2.5,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.146211327
908130020,128.2822757,4,3,6,5,2002,2002,1,1,3,3,4,3,3,6,5,5,1,4,2006,1,2,1,4,4,0,0,0,1,32,0,0,0,0,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.959417869
908151040,131.6025067,4,3,6,6,1977,1977,0,1,3,3,3,3,3,5,3,3,1,11,2008,1,3,1,3,6,1,2,3,3,292,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.349169964
908151050,111.8513324,4,3,6,6,1977,1977,0,1,3,3,3,3,1,4,1,3,1,7,2009,1,3,1,3,6,0,2,3,3,252,0,0,0,0,0,3,1.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.363385098
908152035,110.5308964,4,3,4,6,1960,1971,1,1,3,3,3,3,1,6,1,3,1,7,2009,1,3,1,3,7,0,1,3,3,0,240,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.185526329
908152060,127.8735632,4,3,6,6,1976,1976,1,1,3,2,3,3,3,6,1,3,1,4,2007,1,3,1,3,7,1,2,3,3,228,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.202148977
908152070,132.9739443,4,3,6,7,1976,1976,0,1,3,4,3,4,1,4,1,3,1,5,2007,1,3,1,3,6,1,1,3,3,370,30,0,0,0,0,4,2.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.308037034
908152110,114.806867,4,3,6,7,1976,2001,0,1,3,3,3,3,3,5,1,3,1,2,2008,1,3,1,3,6,1,2,3,3,0,0,0,0,0,0,3,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.344056594
