PID,GrLivArea_Log,OverallQual,LotArea_Log,CentralAir,KitchenQual,Fireplaces,HeatingQC,OverallCond,BsmtQual,PavedDrive,BsmtExposure,YearBuilt,YearRemodAdd,ExterQual,GarageArea,TotalBsmtSF,BsmtFinSF1,BsmtFinType1,target
906230010,7.932721027481947,7,9.380504998499504,1,3,2,5,5,5.0,3,1.0,2000,2000,3,820.0,1168.0,820.0,6.0,12.504323669331189
906230020,7.932721027481947,7,8.979542601725113,1,3,2,5,5,5.0,3,1.0,2000,2000,3,820.0,1168.0,820.0,6.0,12.504323669331189
906230030,7.932721027481947,7,8.984192311641674,1,3,2,5,5,5.0,3,1.0,2000,2000,3,820.0,1168.0,820.0,6.0,12.504323669331189
906340110,7.4489161025442,8,9.272093768251665,1,4,1,5,5,5.0,3,4.0,2007,2008,4,826.0,1705.0,1288.0,6.0,12.601487417784837
906340120,7.396335293800808,8,9.232688775639943,1,5,1,5,5,5.0,3,4.0,2008,2008,4,860.0,1622.0,0.0,1.0,12.596400426884427
906340130,7.450079569807499,9,9.288781798282743,1,5,1,5,5,5.0,3,4.0,2008,2008,5,846.0,1720.0,1104.0,6.0,12.712890247898624
906378100,7.434847875211999,8,9.25674674479034,1,4,0,5,5,4.0,3,3.0,2008,2008,4,776.0,1694.0,0.0,1.0,12.410441041518052
906378110,7.2916562091744614,8,9.124564594954776,1,4,1,5,5,4.0,3,3.0,2008,2008,4,904.0,1468.0,0.0,1.0,12.387977448827787
906380030,7.387090235656757,8,9.142596719889665,1,4,1,5,5,4.0,3,3.0,2007,2007,4,864.0,1615.0,0.0,1.0,12.423198124518821
906380040,7.409136443920128,8,9.23356849809539,1,4,1,5,5,4.0,3,3.0,2007,2007,4,870.0,1643.0,0.0,1.0,12.415117272464881
906380050,7.477604243197589,8,9.284426915328881,1,4,0,5,5,4.0,3,3.0,2007,2007,4,578.0,866.0,20.0,6.0,12.264341553654152
906380060,7.516433302915633,8,9.343296599224807,1,4,2,5,5,5.0,3,3.0,2007,2008,4,524.0,1838.0,1359.0,6.0,12.515393893085434
906380100,7.495541943884256,9,9.386224586806133,1,5,0,5,5,5.0,3,1.0,2007,2007,4,702.0,1800.0,0.0,1.0,12.384218830913648
906380120,7.149916836132108,7,9.084096645401932,1,4,0,5,5,4.0,3,1.0,2005,2007,4,508.0,1274.0,925.0,6.0,12.220961258023925
906380160,7.122866658599082,7,9.054388070202297,1,4,0,5,5,4.0,3,3.0,2006,2006,4,826.0,1240.0,0.0,1.0,12.175613438045467
906380170,7.106606137727303,7,8.910045761473556,1,4,0,5,5,4.0,3,3.0,2006,2006,4,632.0,1199.0,684.0,6.0,12.175613438045467
906380190,7.0967213784947605,7,8.819073983267831,1,4,0,5,5,4.0,3,3.0,2006,2006,4,632.0,1187.0,686.0,6.0,12.235631447771716
906380210,7.162397497355718,7,8.819073983267831,1,4,1,5,5,4.0,3,3.0,2007,2007,4,662.0,1282.0,902.0,6.0,12.206072645530176
906380220,7.134093721192866,8,9.242226560838503,1,4,0,5,5,4.0,3,3.0,2008,2008,4,810.0,1254.0,872.0,6.0,12.309531353898404
906382020,7.343426229147368,7,9.371608519572305,1,4,0,5,5,4.0,3,2.0,2005,2006,4,796.0,1546.0,20.0,6.0,12.287652632522596
906382060,7.3132203870903005,8,9.077951183930438,1,4,1,5,5,4.0,3,1.0,2006,2006,4,674.0,1489.0,36.0,6.0,12.269042749844859
906385010,7.111512116496158,7,9.249753374333018,1,4,0,5,5,4.0,3,1.0,2009,2009,3,740.0,1226.0,0.0,1.0,12.200557464842065
906385020,7.108244139731541,7,8.903815211722922,1,4,0,5,5,4.0,3,1.0,2010,2010,4,615.0,1222.0,24.0,6.0,12.138863895836725
906392070,7.116394144093465,7,8.897545598709328,1,4,0,5,5,4.0,3,3.0,2007,2007,4,632.0,1232.0,724.0,6.0,12.178187442040636
906392080,7.146772179452637,7,8.887652690325586,1,4,0,5,5,4.0,3,1.0,2005,2006,4,524.0,1270.0,0.0,1.0,12.077670930725649
906392090,7.520776415062798,6,9.501292093295586,1,4,1,4,5,4.0,3,1.0,2006,2006,4,495.0,1836.0,1576.0,6.0,12.36117287439302
906392100,7.458186157340487,7,9.362632182318439,1,4,0,5,5,4.0,3,3.0,2005,2005,4,660.0,1734.0,1300.0,6.0,12.468436909997664
906392110,7.3118861640771655,8,9.362632182318439,1,4,1,5,5,5.0,3,4.0,2005,2006,4,844.0,1498.0,24.0,6.0,12.375815420117268
906392120,7.371489295214277,8,9.362632182318439,1,5,0,5,5,5.0,3,4.0,2005,2006,4,754.0,1570.0,1122.0,6.0,12.594391594803367
906392130,7.259819610363187,6,9.362718052397064,1,4,1,5,5,4.0,3,3.0,2005,2006,4,440.0,704.0,0.0,1.0,12.061046873479915
906394020,7.492760300922379,7,9.139488631004232,1,4,0,5,5,4.0,3,4.0,2005,2006,4,578.0,879.0,0.0,1.0,12.160028707028768
906394040,7.3864708488298945,7,9.139488631004232,1,4,1,5,5,4.0,3,4.0,2005,2005,4,576.0,1614.0,56.0,6.0,12.323855681186556
906394050,7.180831199044556,6,9.139595967450424,1,4,1,4,5,4.0,3,1.0,2006,2006,4,440.0,1314.0,24.0,6.0,12.08069081199846
906394060,7.375255778009754,7,9.139488631004232,1,4,0,5,5,4.0,3,3.0,2005,2005,4,610.0,784.0,0.0,1.0,12.106252310247962
906402060,7.404887575616125,7,9.457200449907708,1,4,1,4,5,4.0,3,4.0,1989,1989,4,569.0,1518.0,1518.0,6.0,12.524526376648707
906402070,7.631431664576906,7,9.572480355345975,1,3,1,5,5,4.0,3,4.0,1988,1989,4,454.0,1157.0,1065.0,6.0,12.531772785169474
906402200,8.07775756373692,7,9.423514392252901,1,4,2,4,5,4.0,3,2.0,1990,1990,3,594.0,1673.0,1470.0,6.0,12.676076274775909
906403060,7.535296702444088,7,9.091894616769698,1,4,1,5,5,4.0,3,1.0,1988,1988,4,619.0,929.0,608.0,6.0,12.240474072247505
906412010,7.730174795246223,9,9.373988663504516,1,5,2,5,5,4.0,3,4.0,2008,2008,4,1348.0,2271.0,2085.0,6.0,13.071070083016776
906420020,7.557472901614746,8,9.214431989879435,1,4,1,5,5,4.0,3,2.0,1992,1992,4,506.0,908.0,789.0,6.0,12.3013828253345
906420130,7.648263030901919,7,9.326165937481774,1,4,1,5,5,4.0,3,1.0,1993,1993,4,678.0,1080.0,50.0,4.0,12.337100907936573
906424010,7.320526962272741,8,9.346094292953802,1,4,1,5,5,4.0,3,4.0,1995,1995,4,811.0,1401.0,770.0,6.0,12.323855681186556
906425045,7.275864600546532,6,9.563458999712138,1,3,0,3,8,2.0,1,1.0,1900,1993,3,484.0,676.0,0.0,1.0,11.83862560460953
906426060,7.670428522190693,6,11.976659481202367,1,4,2,4,7,4.0,3,4.0,1958,2006,4,389.0,1444.0,697.0,3.0,12.531772785169474
906426090,7.366445148327599,5,10.505067539570582,1,3,0,2,5,3.0,1,3.0,1964,1964,3,390.0,1624.0,812.0,3.0,12.154779351142626
906426195,7.577121930876678,6,10.880064025283644,1,4,2,5,5,4.0,3,3.0,1992,1992,4,501.0,1580.0,985.0,6.0,12.388394202324125
906426210,7.472500744737557,7,9.723044230753946,1,4,1,4,5,4.0,3,3.0,1992,1993,4,525.0,1449.0,800.0,6.0,12.360937356091087
906475050,6.895682697747867,6,9.973619774716504,1,3,2,5,5,3.0,3,4.0,1969,1969,3,540.0,938.0,938.0,5.0,12.100712129872349
906475070,7.661997558901893,5,10.264582712908352,1,3,0,3,5,3.0,3,4.0,1967,1967,3,538.0,1013.0,249.0,2.0,12.128111104060464
906475100,7.404279118037268,6,9.35010231435134,1,3,1,5,6,4.0,3,4.0,1966,1966,3,438.0,1182.0,262.0,2.0,12.180754837545884
906475110,7.6434829070772015,6,9.40960098282706,1,4,0,4,8,3.0,3,4.0,1966,2007,3,444.0,832.0,568.0,2.0,12.141534124392605
906475170,7.463363045520022,8,9.906682443432649,1,4,2,5,6,4.0,3,4.0,1976,1976,4,529.0,966.0,51.0,2.0,12.538967060803502
906475200,7.334981878871814,7,11.167063280451988,1,4,2,3,5,4.0,3,4.0,1975,1975,3,576.0,1533.0,655.0,5.0,12.542544882151384
906476030,7.431299675155902,6,9.457044187699406,1,4,0,4,5,4.0,3,4.0,1997,1997,3,603.0,616.0,462.0,6.0,12.206072645530176
906477110,6.958448393297656,6,9.084323531392696,1,3,0,4,7,3.0,3,3.0,1971,1971,3,440.0,1010.0,504.0,6.0,11.951180395901384
907125020,6.8178305714541505,5,9.087720658428273,1,3,0,5,5,4.0,3,3.0,1996,1996,4,576.0,870.0,298.0,6.0,11.904967552746253
907125040,6.92951677076365,5,9.562193710635698,1,3,0,4,5,4.0,3,1.0,1994,1994,3,747.0,1022.0,550.0,5.0,11.845819880243553
907125080,7.0030654587864625,5,9.473857817428666,1,3,0,5,6,4.0,3,1.0,1996,1996,3,462.0,1100.0,0.0,1.0,11.884489021402711
907125090,6.872128101338986,5,9.315150736328528,1,3,0,4,5,4.0,3,3.0,1996,1996,3,580.0,870.0,870.0,6.0,11.976659481202367
907125120,6.8977049431286375,5,9.079662048334066,1,3,0,4,5,4.0,3,1.0,1994,1994,3,299.0,990.0,495.0,6.0,11.744037185933616
907126010,6.9469759921354175,5,9.430599768110527,1,4,0,4,5,4.0,3,1.0,1996,1996,3,576.0,1040.0,732.0,6.0,11.931635799828413
907126030,6.8977049431286375,5,9.185022563991893,1,3,0,5,7,4.0,3,1.0,1994,1994,3,528.0,990.0,722.0,6.0,11.951180395901384
907126050,6.8977049431286375,5,9.185740255107948,1,3,0,5,7,3.0,3,1.0,1994,1994,3,440.0,990.0,755.0,5.0,11.870599909242046
907130060,7.090076835776093,6,9.328034514792826,1,4,0,5,5,4.0,3,1.0,1995,1995,4,521.0,1200.0,334.0,5.0,12.08672588789761
907130100,7.475339236566738,6,9.643809676493944,1,4,0,5,5,4.0,3,1.0,1997,1997,3,470.0,928.0,821.0,6.0,12.352335152508426
907130110,7.312553498102599,6,9.428511581663834,1,4,1,5,5,4.0,3,1.0,1995,1995,4,473.0,781.0,0.0,1.0,12.138863895836725
907131060,7.176254532017144,6,9.212438170058327,1,4,0,5,6,4.0,3,1.0,1997,2006,3,497.0,635.0,539.0,6.0,12.072541252905653
907131070,7.261927092702751,7,9.069352678675203,1,3,0,5,5,4.0,3,2.0,1998,1998,3,591.0,1425.0,846.0,6.0,12.170445467887022
907131090,7.415175109613295,7,9.274910142625485,1,4,1,5,6,4.0,3,3.0,1996,1996,4,550.0,799.0,385.0,6.0,12.264341553654152
907131120,7.493317248862145,6,9.162304922937627,1,3,0,5,5,4.0,3,2.0,1998,1998,3,546.0,794.0,706.0,6.0,12.259613412458204
907131190,7.288244401020124,7,9.599201730917569,1,3,0,5,5,4.0,3,2.0,1998,1998,3,539.0,1463.0,950.0,6.0,12.240474072247505
907135020,7.002155954403621,5,9.1616751999949,1,4,0,5,6,4.0,3,1.0,1995,2006,3,352.0,1099.0,0.0,1.0,11.877568578558137
907135040,7.00033446027523,5,9.2927495082169,1,3,0,5,5,4.0,3,1.0,1994,1995,3,672.0,1097.0,0.0,1.0,11.884489021402711
907135050,6.8977049431286375,5,9.03931477492408,1,3,0,5,7,4.0,3,1.0,1994,1994,3,384.0,990.0,420.0,6.0,11.891361900690471
907135080,7.00033446027523,5,9.714805812589491,1,3,0,5,5,4.0,3,1.0,1996,1996,3,242.0,1097.0,549.0,5.0,11.90429164869889
907135170,6.8977049431286375,5,8.996156562033446,1,3,0,5,5,4.0,3,1.0,1994,1995,3,480.0,990.0,746.0,5.0,11.83500896413934
907135180,6.8977049431286375,4,8.995908761263994,1,3,0,5,5,4.0,3,1.0,1994,1995,3,0.0,990.0,588.0,6.0,11.724805824005726
907135230,6.8977049431286375,5,9.515469358031684,1,3,0,5,5,4.0,3,1.0,1995,1995,3,576.0,990.0,716.0,5.0,11.957611286231675
907135260,6.8977049431286375,5,9.131838143821225,1,3,0,5,5,4.0,3,1.0,1994,1995,3,672.0,990.0,686.0,6.0,11.884489021402711
907175030,7.329749689041513,7,9.116029692504943,1,4,0,5,5,4.0,3,3.0,2000,2000,4,541.0,1525.0,1400.0,6.0,12.367340793126294
907175060,7.309212365692762,6,9.130864170474386,1,4,0,5,5,4.0,3,4.0,1997,1997,3,576.0,1479.0,1200.0,6.0,12.287652632522596
907175080,7.257002707092072,7,9.070618428801046,1,4,1,5,5,4.0,3,4.0,1997,1998,3,558.0,1418.0,1308.0,6.0,12.328294703023396
907175100,7.483806687665834,7,9.249561085129463,1,4,0,5,5,4.0,3,3.0,1998,1998,3,546.0,866.0,0.0,1.0,12.195517131590655
907176010,7.479299637782834,6,9.483568487457813,1,4,0,5,5,4.0,3,1.0,1997,1997,3,600.0,864.0,688.0,6.0,12.281643832377247
907180040,7.487733761436443,6,9.141740280483925,1,4,0,5,5,4.0,3,1.0,1997,1997,3,684.0,824.0,648.0,6.0,12.229545001715314
907180050,7.433666540166168,7,9.141740280483925,1,3,1,5,5,4.0,3,1.0,1997,1998,3,513.0,878.0,353.0,5.0,12.160028707028768
907180120,7.370230641807081,7,9.236397906295473,1,4,0,5,5,4.0,3,3.0,1999,1999,4,472.0,1588.0,1162.0,5.0,12.273731294003987
907180130,7.313886831633463,7,9.24329147211587,1,4,0,5,5,4.0,3,4.0,1999,1999,4,577.0,1490.0,679.0,6.0,12.225875272826354
907181090,7.466799475018602,7,9.134754385019589,1,4,0,5,5,4.0,3,1.0,1999,1999,4,515.0,842.0,500.0,6.0,12.185869938212655
907181100,7.266128779556451,7,9.10686696349991,1,4,0,5,5,4.0,3,3.0,1999,1999,4,666.0,1431.0,560.0,6.0,12.165250651009917
907181120,7.409741954080922,7,9.104757609401117,1,4,0,5,5,4.0,3,2.0,2000,2000,4,532.0,782.0,527.0,6.0,12.24288661865289
907185050,7.479864131165026,6,9.07680897935166,1,3,1,5,5,4.0,3,1.0,1998,1998,3,492.0,928.0,606.0,6.0,12.206072645530176
907185060,7.427738840532895,6,9.07680897935166,1,4,0,5,5,4.0,3,1.0,1998,1998,3,523.0,804.0,505.0,6.0,12.208569525728759
907187010,7.483806687665834,7,9.504948404498695,1,4,1,5,5,4.0,3,2.0,1999,2000,4,586.0,951.0,894.0,6.0,12.287652632522596
907187030,7.452402451223638,7,9.096499555552425,1,4,0,5,5,4.0,3,3.0,1998,1999,3,527.0,880.0,0.0,1.0,12.144197241812089
907187040,7.535296702444088,7,9.289151552400472,1,4,1,5,5,4.0,3,4.0,1999,1999,4,597.0,988.0,342.0,6.0,12.36946619243861
907187060,7.4690838849212335,7,9.421573272264556,1,3,1,5,5,4.0,3,1.0,1998,1999,4,534.0,853.0,638.0,6.0,12.287652632522596
907187080,7.2991214627108,7,9.146548238888405,1,4,0,5,5,4.0,3,1.0,1999,2000,4,577.0,1468.0,0.0,1.0,12.160028707028768
907192010,7.528869256642251,7,9.506734385029985,1,4,0,5,5,4.0,3,1.0,2002,2002,4,492.0,916.0,700.0,6.0,12.206072645530176
907192020,7.432483807917119,7,9.163563180417254,1,4,0,5,5,4.0,3,1.0,2001,2001,4,517.0,845.0,0.0,1.0,12.157669906302006
907192030,7.414572881350589,7,9.097731427593526,1,4,0,5,5,4.0,3,1.0,2002,2002,4,493.0,831.0,0.0,1.0,12.180754837545884
907192040,7.518607216815253,7,9.085457189829492,1,4,1,5,5,4.0,3,1.0,2000,2000,4,486.0,985.0,841.0,6.0,12.289954129510875
907192090,7.360739903058278,7,9.190953658175992,1,4,0,5,5,4.0,3,1.0,2002,2002,4,544.0,1573.0,788.0,6.0,12.332705296463539
907192120,7.2991214627108,7,9.274722630905453,1,4,0,5,5,4.0,3,3.0,2003,2003,4,558.0,1453.0,1013.0,6.0,12.328290278254425
907192130,7.309212365692762,7,9.45743479744618,1,4,1,5,5,4.0,3,2.0,2002,2002,4,530.0,1494.0,922.0,6.0,12.30591798049989
907192150,7.419380582918693,7,9.334061298965944,1,4,0,5,5,4.0,3,1.0,2003,2003,4,500.0,840.0,0.0,1.0,12.100712129872349
907194010,7.517520850603031,7,9.427063355487471,1,4,0,5,5,4.0,3,1.0,2001,2001,4,622.0,944.0,666.0,6.0,12.345834587905333
907194020,7.491087593534876,7,9.428270356237505,1,4,1,5,5,4.0,3,1.0,2001,2001,4,564.0,963.0,361.0,6.0,12.352335152508426
907194110,7.265429723253952,7,9.697999717710331,1,4,0,5,5,4.0,3,1.0,2001,2002,4,605.0,1413.0,0.0,1.0,12.13939851226218
907194130,7.4821189235521155,7,9.547241088215463,1,4,1,5,5,4.0,3,0.0,2002,2002,4,474.0,936.0,0.0,1.0,12.167851432709975
907194160,7.275172319452771,7,9.281637253858216,1,4,0,5,5,4.0,3,1.0,2002,2001,4,577.0,1431.0,1259.0,6.0,12.220961258023925
907196020,7.340186835320115,7,9.525443040003957,1,4,1,5,5,4.0,3,1.0,2001,2002,4,843.0,1541.0,0.0,1.0,12.230765258120543
907196040,7.508238774678662,7,9.408535277926429,1,4,0,5,5,4.0,3,1.0,2000,2001,4,626.0,928.0,663.0,6.0,12.367340793126294
907196050,7.487733761436443,7,9.328123407632567,1,4,1,5,5,4.0,3,2.0,2001,2002,4,608.0,920.0,486.0,6.0,12.31716669303576
907200110,6.843749949006225,5,9.126958763037134,1,3,0,3,6,4.0,3,3.0,1975,1980,3,308.0,938.0,280.0,2.0,11.777210959615614
907200170,6.860663671448287,5,9.285447844462988,1,3,0,4,5,3.0,3,3.0,1976,1976,3,576.0,911.0,483.0,5.0,11.794337924408412
907200190,6.932447891572509,5,9.06647000155648,1,3,1,3,5,4.0,3,3.0,1976,1976,3,370.0,1015.0,502.0,6.0,11.941455846009385
907200230,6.9469759921354175,5,9.039552050995901,1,3,0,3,5,4.0,3,1.0,1978,1978,3,0.0,1040.0,616.0,3.0,11.728036844587177
907200250,6.9167150203536085,5,9.181940897454485,1,3,1,3,7,3.0,3,3.0,1977,1977,3,576.0,995.0,755.0,5.0,11.982929094215965
907200270,6.9469759921354175,5,9.102977853647683,1,3,0,3,5,4.0,3,3.0,1977,1977,3,748.0,1040.0,539.0,5.0,11.812289042195847
907200280,6.933423025730715,5,9.631678829240636,1,3,0,5,8,4.0,3,1.0,1977,2004,4,308.0,1026.0,198.0,6.0,11.918390573078392
907200290,7.238496840894365,6,9.296518068217235,1,3,0,5,7,4.0,3,1.0,1977,1977,3,299.0,689.0,378.0,6.0,11.993807212363148
907200340,6.795705775173514,5,9.273315171137572,1,3,0,3,6,3.0,3,3.0,1976,1976,3,308.0,894.0,182.0,2.0,11.761346823468704
907201060,6.892641641172088,5,9.034199674257307,1,3,0,3,8,4.0,3,3.0,1977,1977,4,328.0,985.0,595.0,6.0,11.917723684090689
907201160,7.23561914106675,6,9.028818495352793,1,3,0,3,6,4.0,3,3.0,1977,1977,3,317.0,675.0,509.0,6.0,11.967180737247824
907201220,6.810142450115137,5,9.69701673550917,1,3,0,3,5,4.0,3,3.0,1978,1978,3,343.0,907.0,625.0,6.0,11.849397701591439
907201230,7.156176637480615,6,9.248117736310213,1,3,0,3,6,3.0,3,3.0,1978,1978,3,672.0,995.0,595.0,5.0,12.066810578196664
907201280,6.8178305714541505,5,8.846496938558838,1,3,0,3,7,3.0,3,1.0,1979,1979,3,444.0,914.0,710.0,5.0,11.812289042195847
907202010,7.068172000388043,5,9.413281215972873,1,3,0,5,6,4.0,3,2.0,1978,1978,3,528.0,864.0,781.0,5.0,11.970350312009106
907202050,6.9469759921354175,5,9.0825070004663,1,4,0,3,7,4.0,3,2.0,1977,2008,3,484.0,1040.0,532.0,2.0,11.921718363171067
907202080,6.761572768804054,5,8.853665428037448,1,3,0,5,8,3.0,3,1.0,1978,2005,4,336.0,864.0,646.0,5.0,11.824079893607152
907202100,6.810142450115137,5,9.698920386794851,1,3,0,3,4,4.0,3,3.0,1977,1977,3,308.0,876.0,60.0,3.0,11.77528972943772
907202130,7.145196134997171,5,9.136263168579866,1,4,0,3,7,4.0,3,3.0,1977,1989,3,252.0,1268.0,196.0,5.0,11.874090314181814
907202140,6.878326468291325,5,9.20230820027892,1,3,1,3,6,4.0,3,4.0,1969,1969,3,300.0,971.0,523.0,5.0,11.76368418331741
907202160,6.933423025730715,6,9.302919553269275,1,3,0,3,6,4.0,3,4.0,1978,1978,3,576.0,940.0,505.0,6.0,11.898187865760873
907202220,6.778784897685178,5,9.177300517897983,1,3,0,3,6,3.0,3,1.0,1975,1975,3,440.0,864.0,330.0,4.0,11.695247021764185
907202240,7.351158226430694,5,9.570110520822217,1,3,0,3,6,3.0,3,1.0,1975,2001,3,440.0,864.0,88.0,3.0,12.0015054797889
907203010,6.761572768804054,5,9.165343006045447,1,3,0,5,7,3.0,3,2.0,1972,1972,3,288.0,864.0,360.0,3.0,11.76368418331741
907203040,6.795705775173514,5,9.190137664658664,1,3,0,3,7,3.0,3,1.0,1972,1972,3,552.0,894.0,894.0,5.0,11.917723684090689
907203060,6.782192056006791,5,8.948975607841776,1,3,0,3,5,3.0,3,1.0,1972,1972,3,461.0,882.0,138.0,2.0,11.630708500626614
907203070,6.775366090936393,5,8.919988070968524,1,3,0,3,6,3.0,3,3.0,1972,1972,3,484.0,876.0,480.0,5.0,11.751942365440726
907203090,6.828712071641683,5,8.98594603876032,1,3,0,3,6,4.0,3,1.0,1975,1975,3,280.0,924.0,0.0,1.0,11.608235644774554
907203110,6.876264611890766,5,9.245321340871428,1,3,0,3,6,3.0,3,3.0,1975,1975,3,440.0,969.0,716.0,4.0,11.711776323715393
907227030,6.761572768804054,5,9.650078074026442,1,3,1,5,6,3.0,3,3.0,1972,1972,3,338.0,864.0,460.0,4.0,11.801856756822444
907227050,6.761572768804054,5,8.87905466204227,1,3,0,3,7,3.0,3,3.0,1972,1972,3,352.0,864.0,390.0,5.0,11.751942365440726
907227060,6.761572768804054,5,8.881836305004146,1,5,0,4,5,3.0,3,1.0,1972,2000,3,576.0,864.0,671.0,5.0,11.751942365440726
907227080,6.795705775173514,5,8.881836305004146,1,3,0,3,5,3.0,3,3.0,1972,1972,3,600.0,894.0,777.0,3.0,11.719939634354555
907227090,6.761572768804054,5,8.881836305004146,1,3,0,5,8,3.0,3,1.0,1972,1972,3,297.0,864.0,437.0,4.0,11.694413341015606
907227100,6.774223886357614,4,8.881836305004146,1,4,0,4,8,3.0,3,1.0,1972,2006,3,728.0,385.0,385.0,3.0,11.669929213779893
907227110,6.643789733147672,5,8.881836305004146,1,3,0,4,8,4.0,3,3.0,1972,2003,3,396.0,768.0,660.0,6.0,11.804848531679266
907227290,6.643789733147672,5,9.041329829241901,1,3,0,3,7,4.0,3,3.0,1972,2007,3,396.0,768.0,656.0,6.0,11.79810440720389
907227300,6.659293919683638,5,8.881836305004146,1,3,0,5,7,3.0,3,3.0,1972,1972,3,352.0,780.0,632.0,5.0,11.73526869611367
907230240,7.1853870155804165,6,8.192016914536875,1,3,0,5,5,4.0,3,1.0,1993,1994,3,484.0,630.0,338.0,6.0,11.827736204810266
907250020,7.492760300922379,8,9.184201714366488,1,4,1,5,5,4.0,3,1.0,2002,2002,4,534.0,1777.0,0.0,1.0,12.345834587905333
907250030,7.589841512182658,8,9.248502833070534,1,4,1,5,5,4.0,3,1.0,2003,2003,4,850.0,1978.0,1682.0,6.0,12.669806661762314
907250050,7.600902459542082,8,9.248214024404264,1,4,0,5,5,4.0,3,1.0,2004,2005,4,888.0,2000.0,1464.0,6.0,12.631013530138993
907250070,7.384610383176974,7,9.36426245424844,1,4,0,5,5,4.0,3,3.0,2002,2002,4,1231.0,1569.0,1234.0,6.0,12.429216196844385
907251090,7.616283561580385,8,9.156200925875538,1,4,1,5,5,4.0,3,1.0,2002,2002,4,577.0,1128.0,804.0,6.0,12.375815420117268
907251100,7.595387278853972,8,9.33846969968671,1,4,1,5,5,4.0,3,2.0,2002,2002,4,586.0,1065.0,932.0,6.0,12.449018824140566
907252020,7.682021510826875,8,9.14580185083861,1,4,1,5,5,4.0,3,1.0,2002,2002,4,647.0,1284.0,0.0,1.0,12.339291489316395
907252050,7.474204806496124,7,9.20331575703922,1,4,0,5,5,4.0,3,1.0,2002,2002,4,591.0,826.0,456.0,6.0,12.310432660854413
907252060,7.688913336864796,8,9.420114955551439,1,4,1,5,5,4.0,3,3.0,2003,2003,4,570.0,1068.0,0.0,1.0,12.448037951084974
907252120,7.378383712996714,8,9.343384145733948,1,4,1,5,5,4.0,3,3.0,2001,2002,4,670.0,1581.0,1358.0,6.0,12.513557345278134
907252190,7.4223737009868245,7,9.337325383730672,1,4,1,5,5,3.0,3,4.0,2000,2000,4,583.0,1673.0,1412.0,6.0,12.506177237980511
907252210,7.488852955733459,8,9.379069975250669,1,5,1,5,5,4.0,3,3.0,2001,2001,4,522.0,1753.0,0.0,1.0,12.373703486914124
907252220,7.534762657037537,8,9.383032379794292,1,5,1,5,5,4.0,3,3.0,2001,2001,4,531.0,1299.0,990.0,6.0,12.474189562487116
907253060,7.5310163320779155,7,9.241451367001236,1,4,1,5,5,4.0,3,1.0,2000,2000,4,839.0,992.0,735.0,6.0,12.367340793126294
907253110,7.678326356506885,7,9.249561085129463,1,4,1,5,5,4.0,3,1.0,2001,2001,4,570.0,1257.0,0.0,1.0,12.348006141418841
907253130,7.674617497364363,9,9.310185706945902,1,5,2,5,5,5.0,3,2.0,2000,2000,4,736.0,1440.0,904.0,6.0,12.65395846952229
907254020,7.524021415206125,8,9.112286431500797,1,4,2,5,5,4.0,3,2.0,1999,2000,4,660.0,1004.0,668.0,6.0,12.345834587905333
907254050,7.470224135899966,6,9.155672970633878,1,3,1,5,5,4.0,3,2.0,1999,1999,3,530.0,840.0,639.0,6.0,12.273731294003987
907254090,7.616283561580385,7,9.341719450032562,1,4,1,5,5,4.0,3,3.0,1998,1999,4,541.0,1153.0,252.0,5.0,12.31268238058843
907255010,7.213768308118643,8,9.313618721429684,1,4,1,5,5,4.0,3,1.0,2002,2002,4,418.0,1348.0,872.0,6.0,12.3013828253345
907255020,7.724446645633536,8,9.131297164635725,1,4,1,5,5,4.0,3,1.0,2001,2002,4,905.0,1055.0,0.0,1.0,12.567237494741757
907255030,7.574045005372199,9,9.181940897454485,1,4,1,5,5,4.0,3,2.0,2001,2002,4,725.0,1357.0,1194.0,6.0,12.520883385370205
907255050,7.4882935151594285,8,9.601097851212073,1,4,1,5,5,4.0,3,4.0,2001,2002,4,748.0,1753.0,0.0,1.0,12.524526376648707
907255060,7.487733761436443,8,9.60642831827175,1,4,1,5,5,5.0,3,4.0,2002,2003,4,715.0,1778.0,1538.0,6.0,12.61153775363834
907260010,7.736307096548286,8,9.328123407632567,1,4,1,5,5,4.0,3,2.0,2002,2002,4,779.0,1128.0,0.0,1.0,12.452542022147883
907260030,7.45298232946546,7,9.076694687106263,1,4,0,5,5,4.0,3,1.0,2002,2002,4,550.0,840.0,0.0,1.0,12.198544379109382
907260040,7.285506548522784,7,9.076694687106263,1,4,1,5,5,4.0,3,1.0,2002,2002,4,527.0,1459.0,0.0,1.0,12.165250651009917
907260050,7.566311014772463,7,9.076694687106263,1,4,1,5,5,4.0,3,1.0,2003,2003,4,610.0,979.0,654.0,6.0,12.269047444691562
907262020,7.455298485683291,7,9.006754319877501,1,4,0,5,5,4.0,3,1.0,2002,2002,4,542.0,860.0,0.0,1.0,12.206072645530176
907262030,7.477604243197589,7,9.006754319877501,1,4,0,5,5,4.0,3,1.0,2003,2003,4,543.0,884.0,550.0,6.0,12.323411137947408
907262050,7.511524648390867,7,9.16408698745872,1,4,1,5,6,4.0,3,1.0,2003,2003,4,613.0,941.0,483.0,6.0,12.375815420117268
907262060,7.752335163302293,7,9.296976678635732,1,4,1,5,5,4.0,3,1.0,2003,2003,4,596.0,1129.0,0.0,1.0,12.388394202324125
