PID,SalePrice_Log,LotArea_Log,Street_Paved,LotShape,LandContour,Utilities,LandSlope,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle_Gable,RoofMatl_CompShg,GrLivArea_Log,MasVnrArea,ExterQual,ExterCond,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,MoSold,YrSold,FullBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,Fence,TotalBath,Exterior1st__AsbShng,Exterior1st__AsphShn,Exterior1st__BrkComm,Exterior1st__BrkFace,Exterior1st__CBlock,Exterior1st__CemntBd,Exterior1st__HdBoard,Exterior1st__ImStucc,Exterior1st__MetalSd,Exterior1st__Plywood,Exterior1st__PreCast,Exterior1st__Stucco,Exterior1st__Wd Sdng,Exterior1st__WdShing,MasVnrType__0,MasVnrType__BrkCmn,MasVnrType__BrkFace,MasVnrType__Stone,Foundation__BrkTil,Foundation__PConc,Foundation__Slab,Foundation__Stone,Foundation__Wood,Heating__Floor,Heating__GasW,Heating__Grav,Heating__OthW,Heating__Wall,SaleCondition__Abnorml,SaleCondition__AdjLand,SaleCondition__Alloca,SaleCondition__Family,SaleCondition__Partial,Functional__Maj1,Functional__Maj2,Functional__Min1,Functional__Min2,Functional__Mod,Functional__Sal,GarageType__2Types,GarageType__Basment,GarageType__BuiltIn,GarageType__CarPort,GarageType__Detchd,GarageType__None,GarageFinish__Fin,GarageFinish__None,GarageFinish__RFn,MSSubClass__120,MSSubClass__150,MSSubClass__160,MSSubClass__180,MSSubClass__190,MSSubClass__30,MSSubClass__40,MSSubClass__45,MSSubClass__50,MSSubClass__60,MSSubClass__70,MSSubClass__75,MSSubClass__80,MSSubClass__85,MSSubClass__90,MSZoning__A (agr),MSZoning__C (all),MSZoning__FV,MSZoning__I (all),MSZoning__RH,MSZoning__RM,BldgType__2fmCon,BldgType__Duplex,BldgType__Twnhs,BldgType__TwnhsE,LotConfig__Corner,LotConfig__CulDSac,LotConfig__FR2,LotConfig__FR3,HouseStyle__1.5Fin,HouseStyle__1.5Unf,HouseStyle__2.5Fin,HouseStyle__2.5Unf,HouseStyle__2Story,HouseStyle__SFoyer,HouseStyle__SLvl,Neighborhood__Blmngtn,Neighborhood__Blueste,Neighborhood__BrDale,Neighborhood__BrkSide,Neighborhood__ClearCr,Neighborhood__CollgCr,Neighborhood__Crawfor,Neighborhood__Edwards,Neighborhood__Gilbert,Neighborhood__Greens,Neighborhood__GrnHill,Neighborhood__IDOTRR,Neighborhood__Landmrk,Neighborhood__MeadowV,Neighborhood__Mitchel,Neighborhood__NPkVill,Neighborhood__NWAmes,Neighborhood__NoRidge,Neighborhood__NridgHt,Neighborhood__OldTown,Neighborhood__SWISU,Neighborhood__Sawyer,Neighborhood__SawyerW,Neighborhood__Somerst,Neighborhood__StoneBr,Neighborhood__Timber,Neighborhood__Veenker,Condition1__Artery,Condition1__Feedr,Condition1__PosA,Condition1__PosN,Condition1__RRAe,Condition1__RRAn,Condition1__RRNe,Condition1__RRNn,FireplaceQu__1,FireplaceQu__2,FireplaceQu__4,FireplaceQu__5,FireplaceQu__TA,GarageCond__0.0,GarageCond__1.0,GarageCond__2.0,GarageCond__4.0,GarageCond__5.0,ISU_dist
916475100,12.652359748158593,9.570180302058072,1,4,4,4,3,8,5,2002,2002,0,1,7.495541943884256,630.0,4,3,5.0,3.0,4.0,6.0,1274.0,1.0,0.0,526.0,1800.0,5,1,5,2006,2,3,1,4,7,1,3.0,765.0,3.0,3,270,78,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5403145339999997
916475110,12.220468525813907,9.560363239834537,1,4,4,4,3,8,5,2002,2002,1,1,7.553810852008231,0.0,4,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,967.0,967.0,5,1,4,2010,2,4,1,4,9,0,2.0,431.0,3.0,3,135,0,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.539796046
916477020,12.628067055589549,9.412791300065303,1,4,4,4,3,8,5,2003,2003,0,1,7.724004656676065,226.0,4,3,4.0,3.0,4.0,6.0,871.0,1.0,0.0,611.0,1482.0,5,1,8,2008,2,4,1,4,10,2,3.0,749.0,3.0,3,168,0,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.5535839989999998
916477060,12.542187675503545,9.375854810453756,1,3,4,4,3,7,5,2003,2004,1,1,7.818430272070656,94.0,4,3,4.0,3.0,4.0,6.0,766.0,1.0,0.0,356.0,1122.0,5,1,7,2007,3,5,1,4,10,1,2.0,452.0,3.0,3,143,32,0,0,0,0,0.0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2.9669264361757635
917425190,12.137258329529814,10.466896138710247,0,4,4,4,2,5,4,1963,1963,0,1,7.360103972989152,226.0,3,3,3.0,3.0,4.0,3.0,1159.0,1.0,0.0,413.0,1572.0,4,1,5,2007,1,3,1,3,5,2,3.0,995.0,3.0,3,0,263,0,0,263,0,0.0,2.5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.40091823
921126030,12.60736572950259,9.345657668923812,1,3,2,4,3,8,5,2007,2007,1,1,7.454719949364001,0.0,4,3,4.0,3.0,3.0,6.0,1011.0,1.0,0.0,873.0,1884.0,5,1,1,2008,2,3,1,4,7,1,2.0,520.0,3.0,3,0,276,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7974765089999996
921128020,12.84397135185964,9.48903215258983,1,3,2,4,3,9,5,2008,2009,0,1,7.609862200913554,0.0,5,3,5.0,3.0,4.0,1.0,0.0,1.0,0.0,2002.0,2002.0,5,1,5,2010,2,3,1,5,10,1,3.0,746.0,3.0,3,144,76,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7121286660000004
921128050,12.959844447906553,9.444067716830038,1,3,2,4,3,9,5,2007,2007,0,1,7.589841512182657,290.0,5,3,5.0,3.0,4.0,6.0,1640.0,1.0,0.0,338.0,1978.0,5,1,5,2009,2,2,1,5,7,1,3.0,920.0,3.0,3,308,52,0,0,0,0,0.0,3.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.682948203
921201060,12.821258284620408,9.345482965918476,1,3,4,4,3,8,5,2005,2006,1,1,7.582738488914411,674.0,4,3,5.0,3.0,3.0,6.0,1571.0,1.0,0.0,393.0,1964.0,5,1,6,2008,2,3,1,4,7,1,3.0,892.0,3.0,3,0,265,0,0,0,0,0.0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.64214073
921205030,12.820987977820545,9.345133468317714,1,4,4,4,3,8,5,2005,2006,0,1,7.614805364711073,208.0,4,3,5.0,3.0,4.0,6.0,1460.0,1.0,0.0,408.0,1868.0,5,1,3,2006,2,2,1,4,7,2,3.0,880.0,3.0,3,326,66,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.661199476
921205070,12.54686766829102,9.446597562435775,1,3,4,4,3,8,5,2005,2006,0,1,7.8168199657645525,245.0,4,3,4.0,4.0,4.0,1.0,0.0,1.0,0.0,1094.0,1094.0,5,1,2,2007,2,4,1,4,9,1,3.0,642.0,3.0,3,144,39,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.660871021
923125030,11.308358299228955,10.349774655164548,1,4,4,4,3,1,3,1951,1951,1,1,7.3777589082278725,0.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,5,2006,1,3,1,3,6,0,1.0,270.0,2.0,1,0,0,135,0,0,0,0.0,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9669264361757635
923201020,12.037653993905211,9.635608107380527,1,4,3,4,3,5,5,1965,1977,0,1,7.142036574706803,0.0,3,3,3.0,3.0,1.0,3.0,42.0,1.0,0.0,1026.0,1068.0,3,1,6,2010,1,2,1,3,7,1,2.0,528.0,3.0,3,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.008869378
923201100,11.845819880243557,9.434922887484646,1,3,4,4,3,5,7,1968,1968,1,1,6.915723448631314,182.0,3,3,3.0,3.0,1.0,5.0,532.0,1.0,0.0,476.0,1008.0,4,1,4,2009,1,3,1,4,6,0,1.0,384.0,3.0,3,144,0,0,0,0,0,3.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1836630360000004
923202025,12.2783933071098,8.856518497019858,1,4,4,4,3,7,5,1997,1997,1,1,7.221105098182496,200.0,3,4,4.0,3.0,4.0,6.0,1243.0,1.0,0.0,45.0,1288.0,4,1,11,2006,2,2,2,3,8,0,4.0,784.0,3.0,3,0,48,0,0,0,0,0.0,4.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.958396971
923202060,11.652687407345388,9.98736903651683,1,4,4,4,3,5,4,1960,2006,0,1,7.479299637782834,75.0,3,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,11,2009,1,3,1,3,9,1,2.0,336.0,3.0,3,0,0,0,0,0,0,4.0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5.041549679
923202105,12.063932878369052,9.221675881639928,1,4,4,4,3,5,5,2004,2005,1,1,7.265429723253953,0.0,3,3,5.0,3.0,3.0,1.0,0.0,1.0,0.0,1430.0,1430.0,5,1,3,2010,2,3,1,4,7,0,2.0,624.0,3.0,3,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.139220862
923202137,11.891361900690473,9.135401285311689,1,4,4,4,3,5,5,2007,2008,1,1,6.9957661563048505,0.0,3,3,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1092.0,1092.0,5,1,2,2008,1,2,1,3,5,0,0.0,0.0,0.0,3,0,52,0,0,0,0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.1361490860000005
923202220,11.77528972943772,10.680516217076775,1,4,4,4,3,3,5,1953,1953,1,1,7.617759576608505,0.0,3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,6,2007,1,2,1,3,9,0,4.0,1041.0,3.0,1,483,266,0,0,0,561,4.0,1.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.893462679
923203010,11.84939770159144,8.811354229965728,1,3,4,4,3,6,5,1996,1997,1,1,6.841615476477592,134.0,3,3,5.0,3.0,3.0,3.0,16.0,6.0,904.0,0.0,920.0,5,1,6,2007,0,0,1,3,3,0,2.0,460.0,3.0,3,0,40,0,0,0,0,0.0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.965828078
923203090,12.007621706806335,8.411832675758411,1,4,4,4,3,6,5,1998,1998,0,1,7.103322062526113,116.0,3,3,5.0,3.0,1.0,6.0,897.0,1.0,0.0,319.0,1216.0,5,1,5,2006,2,2,1,3,5,0,2.0,402.0,3.0,3,0,125,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.979545959
923203100,11.941455846009388,8.411832675758411,1,4,4,4,3,6,5,1998,1998,0,1,7.198183577101943,443.0,3,4,5.0,4.0,1.0,6.0,1201.0,1.0,0.0,36.0,1237.0,5,1,3,2006,2,2,1,3,5,0,2.0,405.0,3.0,3,0,199,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.981263038
923203110,11.99535161421452,8.411832675758411,1,4,4,4,3,6,5,1998,1998,0,1,7.093404625868766,320.0,3,3,5.0,3.0,1.0,6.0,866.0,1.0,0.0,338.0,1204.0,5,1,6,2009,2,2,1,3,5,0,2.0,412.0,3.0,3,0,247,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.982980636000001
923203140,11.986049221552207,8.411832675758411,1,4,4,4,3,6,5,1997,1997,0,1,7.080867896690782,197.0,3,3,5.0,3.0,1.0,6.0,864.0,1.0,0.0,325.0,1189.0,5,1,4,2008,2,2,1,3,4,0,2.0,392.0,3.0,3,0,122,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.988136541
923203190,12.013700752882718,8.411832675758411,1,4,4,4,3,6,5,1999,1999,0,1,7.1098794630722715,425.0,3,3,5.0,3.0,1.0,6.0,883.0,1.0,0.0,341.0,1224.0,5,1,6,2009,2,2,1,3,5,0,2.0,402.0,3.0,3,0,304,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.059060849
923204040,12.061046873479915,9.556550752867032,1,4,4,4,3,4,5,1964,1964,1,1,7.090076835776092,98.0,3,3,4.0,3.0,3.0,5.0,865.0,2.0,247.0,88.0,1200.0,4,1,11,2008,1,3,1,3,6,0,3.0,850.0,3.0,3,0,119,0,0,171,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.079741461
923204050,11.792449349720545,10.138006161871843,1,4,2,4,2,4,5,1963,1963,1,1,6.946975992135418,0.0,3,3,3.0,3.0,4.0,5.0,633.0,1.0,0.0,431.0,1064.0,4,1,1,2007,1,3,1,3,5,0,2.0,648.0,3.0,3,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.134541982
923204140,11.870599909242044,10.126631103850338,1,4,1,4,3,5,4,1967,1967,1,1,7.397561535524052,0.0,3,3,3.0,3.0,3.0,1.0,0.0,1.0,0.0,1632.0,1632.0,3,1,6,2007,2,4,2,3,8,0,2.0,576.0,3.0,2,0,0,0,0,0,0,0.0,2.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0188585980000004
923204150,11.842229212112828,9.148464968258095,1,4,1,4,3,6,5,1971,1971,0,1,7.508787170634276,0.0,3,3,3.0,3.0,3.0,1.0,0.0,1.0,0.0,912.0,912.0,3,1,4,2010,2,4,2,3,8,0,0.0,0.0,0.0,3,128,0,0,0,0,0,0.0,3.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.014579437
